creator_open_id,existing_collaboration_id,product_id
EHjrEAAAAACOV4AEeERJl-yievH_HBssPC2zQzc3XQCF-MwfqI_arA,7660853796110010133,1734810555690551128
pbvAiQAAAACOV4AEeERJl-yievH_HBssoKTt5S0sD5c03oXoZS1SoQ,7660853796110010133,1734810555690551128
KGZntgAAAACOV4AEeERJl-yievH_HBssGBKdbrCSClv5L94B0EO-KQ,7660853796110010133,1734810555690551128
fGw5TQAAAACOV4AEeERJl-yievH_HBssBRa-RE8ZfK-H8RwuODrZMA,7660853796110010133,1734810555690551128
yey7ggAAAACOV4AEeERJl-yievH_HBssHg9LpV9yZgVSwOrq9CJyqw,7660853796110010133,1734810555690551128
iVoTSAAAAACOV4AEeERJl-yievH_HBssd2Y00Ss4jnrInWejuI8NKw,7660853796110010133,1734810555690551128
tTv4uAAAAACOV4AEeERJl-yievH_HBssPZOIjIsACCe39ygj78Hb2w,7660853796110010133,1734810555690551128
YW89WwAAAACOV4AEeERJl-yievH_HBssdbrePY3oiF0KONeQUA6paQ,7660853796110010133,1734810555690551128
B--DPAAAAACOV4AEeERJl-yievH_HBssaimE0XLdOPoh9RbCWQh9Xg,7660853796110010133,1734810555690551128
BiLC3QAAAACOV4AEeERJl-yievH_HBssLh_3207fH-Vc7ZLUHboxsg,7661970332203550472,1734810555690551128
yVSNegAAAACOV4AEeERJl-yievH_HBss6EPZJx3swOYBfCGsqBCIUw,7661970508745393940,1734810555690551128
dVjAzwAAAACOV4AEeERJl-yievH_HBssiHb7HTjKCoSPrIJvyyW5yg,7661970508745393940,1734810555690551128
_0eTFAAAAACOV4AEeERJl-yievH_HBsshRONm4qSqEetLXGpBEqNvw,7661970508745393940,1734810555690551128
r0R2YQAAAACOV4AEeERJl-yievH_HBssHKv6ETbjNLrl6Sp1arfQ7g,7661970538965059346,1734810555690551128
VmssLwAAAACOV4AEeERJl-yievH_HBssJiDisTX15mmDa_Dwa_Zu_g,7661970538965059346,1734810555690551128
Lj-4TAAAAACOV4AEeERJl-yievH_HBssS__Oatdg_hk3lZwXKHKNDQ,7661970554702726929,1734810555690551128
rXu3uQAAAACOV4AEeERJl-yievH_HBssd5gjzd7rfFmAqInkDhTFBg,7661970561066288913,1734810555690551128
CLHy8wAAAACOV4AEeERJl-yievH_HBss2l6AeV34t_DCCCFw1COU9w,7661985753756845845,1734810555690551128
PF-s8QAAAACOV4AEeERJl-yievH_HBsstySsG3B-Ek2VHceknYL7-w,7661985753756845845,1734810555690551128
kXsIAwAAAACOV4AEeERJl-yievH_HBssP-X9EsGUvEmk7mgmETat7Q,7661985753756845845,1734810555690551128
pxTxtAAAAACOV4AEeERJl-yievH_HBssYS1h7E9BOA78DKbEVZl3mg,7661985753756845845,1734810555690551128
n1VYTQAAAACOV4AEeERJl-yievH_HBss7-0ZchxHvP3Y7sK-WppvXQ,7661985753756845845,1734810555690551128
DgJBUgAAAACOV4AEeERJl-yievH_HBssKaxgT5UawWDjB6js9mmaqA,7661985753756845845,1734810555690551128
b9eCnAAAAACOV4AEeERJl-yievH_HBssiRd7ARx8JaFSvheT6sQPwQ,7657213115356710674,1734810555690551128
uNJR4gAAAACOV4AEeERJl-yievH_HBsswCQmp0v1Die6ddHfGxff8w,7657956260486792967,1734810555690551128
8qqEeQAAAACOV4AEeERJl-yievH_HBssN-uqqs1wi8eoW30raSXsGg,7658270288522561287,1734810555690551128
NrBccwAAAACOV4AEeERJl-yievH_HBsstQ6wguUk4nCKYUjQg6sl_Q,7658270288522561287,1734810555690551128
3WvT6AAAAACOV4AEeERJl-yievH_HBssrAkRiOOs5epgKIPkScHu2g,7658270288522561287,1734810555690551128
5JhkvgAAAACOV4AEeERJl-yievH_HBssAACWVITWzsNgBhi3HACB5Q,7658270288522561287,1734810555690551128
rMrK6AAAAACOV4AEeERJl-yievH_HBssEEFCD1LLwVRqXIs5RDW_4w,7658273774026311432,1734810555690551128
S8mgSQAAAACOV4AEeERJl-yievH_HBssyv8o3DK0TjuI0Hdklj3yoQ,7659392958671882004,1734810555690551128
Jy_8sAAAAACOV4AEeERJl-yievH_HBss1VU1woaM89JdcEFWcbpj9g,7659392958671882004,1734810555690551128
q_sjVQAAAACOV4AEeERJl-yievH_HBssXeOK1k6YaxmbeKzQ82-6iw,7660853796110010133,1734810555690551128
5wXyVQAAAACOV4AEeERJl-yievH_HBssucxRVyeGcLQAvxB0W_5wQg,7660853796110010133,1734810555690551128
6rgHlgAAAACOV4AEeERJl-yievH_HBssf9Z-tuQp1Jz8mP4vl3vxwA,7660853796110010133,1734810555690551128
UcYW5AAAAACOV4AEeERJl-yievH_HBssoSa3XxlT7BZlnDu5841dzw,7661970332203550472,1734810555690551128
nCZfegAAAACOV4AEeERJl-yievH_HBssQlfEfPMYWsomnZpw60EZsg,7661970334190913301,1734810555690551128
8EEpCgAAAACOV4AEeERJl-yievH_HBssErXq8GgqDj41e4pQ8i0EtA,7661970334190913301,1734810555690551128
9Q4i-wAAAACOV4AEeERJl-yievH_HBssgT9XzPzDuBMder5C_LgLcQ,7661970369088603924,1734810555690551128
Pv85CAAAAACOV4AEeERJl-yievH_HBssl1l38enlUnajEhIfQXxblw,7661970508745393940,1734810555690551128
4EQhZwAAAACOV4AEeERJl-yievH_HBssNc_edJEDYYomZ603q1ptZg,7661970508745393940,1734810555690551128
ER0SowAAAACOV4AEeERJl-yievH_HBssnO4FElmPO_G-e4DFlJ_DgQ,7661970508745393940,1734810555690551128
xT_0twAAAACOV4AEeERJl-yievH_HBsskYO_KdDPLjt-fA14r0HK4A,7661970518602401552,1734810555690551128
8ildEAAAAACOV4AEeERJl-yievH_HBssh3cfLFFTmB6ZVtkuMODOtw,7661970532174645000,1734810555690551128
nZ3o5AAAAACOV4AEeERJl-yievH_HBssJTn5CCck1o7TsTm0igWnAw,7661970538965059346,1734810555690551128
TOLwowAAAACOV4AEeERJl-yievH_HBssLm_47qMu9pExC_uCjc5s3A,7661970538965059346,1734810555690551128
gEyD9gAAAACOV4AEeERJl-yievH_HBssK42f0s9NoVlaXv24_jP8NA,7661970554702726929,1734810555690551128
JXvtYgAAAACOV4AEeERJl-yievH_HBssa0STHO4mAvD-ZDfOKAJyTQ,7661970554702726929,1734810555690551128
tF5-0gAAAACOV4AEeERJl-yievH_HBssg07ZOWOk_gz-w8Dnu2sE7A,7661970561066288913,1734810555690551128
Kx_4sQAAAACOV4AEeERJl-yievH_HBsscdZWAJlmTtwiPjgmrIaW4w,7661985753756845845,1734810555690551128
F6eskwAAAACOV4AEeERJl-yievH_HBss-TN6HGI20qj9D4dLOZmfkA,7661985753756845845,1734810555690551128
DUoTHQAAAACOV4AEeERJl-yievH_HBsscFqbUTb80eigg19QfPCQiw,7661985753756845845,1734810555690551128
l3QvxwAAAACOV4AEeERJl-yievH_HBss5TpU7j8K-cJmBDPpXh_wRg,7661985753756845845,1734810555690551128
_4901wAAAACOV4AEeERJl-yievH_HBssR4nRaMouflL85F_scQAyCw,7661985753756845845,1734810555690551128
h-gd8wAAAACOV4AEeERJl-yievH_HBss_5dnYfpH0sWHB3uvkyLn3w,7661985753756845845,1734810555690551128
dS_wRgAAAACOV4AEeERJl-yievH_HBssqx9sx0aJCZoTvYCJCOGP7g,7657213115356710674,1734810555690551128
9yWgBgAAAACOV4AEeERJl-yievH_HBssjbPSweq5qRwRRuIkiu954g,7657213115356710674,1734810555690551128
XiElWwAAAACOV4AEeERJl-yievH_HBssUvTZKJnkX6G1Is_S0nX9ww,7658270288522561287,1734810555690551128
sAgaagAAAACOV4AEeERJl-yievH_HBss_gx4OXLLyhj3GN998208xA,7658270288522561287,1734810555690551128
wA4u7wAAAACOV4AEeERJl-yievH_HBssSkm66ZU7s0CI8v3Ws5Ul_A,7658270288522561287,1734810555690551128
hqqB5AAAAACOV4AEeERJl-yievH_HBssMqN9R7EPMsjBkXEKwbfGjg,7658270288522561287,1734810555690551128
Ydbp1AAAAACOV4AEeERJl-yievH_HBssvwtHCnxZuGhgvypvkSNavw,7660461201453172498,1734810555690551128
xAIy2gAAAACOV4AEeERJl-yievH_HBssK1wJcBiVLe6febSUskeoAQ,7660463568672835346,1734810555690551128
4z6DbAAAAACOV4AEeERJl-yievH_HBss6kbTLDJ2EWWie4StgR_uCw,7660853796110010133,1734810555690551128
t75-0QAAAACOV4AEeERJl-yievH_HBss3wAaGkkSIGmRPP_liCRlOw,7660853796110010133,1734810555690551128
CJSHGAAAAACOV4AEeERJl-yievH_HBsskejOjsgS_znbIKjMrYkckA,7660853796110010133,1734810555690551128
rOU3SgAAAACOV4AEeERJl-yievH_HBsskbD9LoTLy0Ug0sbJsLNa3g,7660853796110010133,1734810555690551128
kb9BYAAAAACOV4AEeERJl-yievH_HBssiXDfBeI2ApKSKmnW7wBidw,7660853796110010133,1734810555690551128
RvNo1QAAAACOV4AEeERJl-yievH_HBssqLttiINSdnRJgSO6s2vECg,7661970332203550472,1734810555690551128
4C-UkwAAAACOV4AEeERJl-yievH_HBssT-TdPUnsxddRnxltrjr62w,7661970332203550472,1734810555690551128
A9kmrQAAAACOV4AEeERJl-yievH_HBssjk59YxhswGDEpA0MrK8rmg,7661970332203550472,1734810555690551128
bRplhAAAAACOV4AEeERJl-yievH_HBsshN3zEEX5AY1DrJhs7Ee9_w,7661970332203550472,1734810555690551128
V1FXegAAAACOV4AEeERJl-yievH_HBss9JII5hj6v8ycBB3t3JODHg,7661970332203550472,1734810555690551128
bXPnbAAAAACOV4AEeERJl-yievH_HBss0Q8syifPOEhbS8OqT--msQ,7661970332203550472,1734810555690551128
pftn0AAAAACOV4AEeERJl-yievH_HBssEMKpS30QJ2_K00bJ2ncFFw,7661970334190913301,1734810555690551128
JbDJ-gAAAACOV4AEeERJl-yievH_HBssd6Op0dRf2zo5ogGydmk5LQ,7661970334190913301,1734810555690551128
gczziwAAAACOV4AEeERJl-yievH_HBssTG5KukUpdG69ZLbPq_qZuA,7661970334190913301,1734810555690551128
jrRWgQAAAACOV4AEeERJl-yievH_HBssp4HOqKdX20N4c_Dpgul6RA,7661970334190913301,1734810555690551128
GN-oOQAAAACOV4AEeERJl-yievH_HBssMKWb9dpaviP6lSUS6Ikyjw,7661970369088603924,1734810555690551128
rvPU_wAAAACOV4AEeERJl-yievH_HBssu77XDSFsZ1iW_VshL-e1FQ,7661970495009081108,1734810555690551128
3zhhqwAAAACOV4AEeERJl-yievH_HBss3HM6y1F1T0TTVSUX6RC5BA,7661970508745393940,1734810555690551128
Lf-P7wAAAACOV4AEeERJl-yievH_HBss4KJTHDiQSoGNs6dD-YgQdg,7661970532174645000,1734810555690551128
6XI2cgAAAACOV4AEeERJl-yievH_HBssPrqy9M9_c4ZtFVGHS5jz1Q,7661970532174645000,1734810555690551128
ZWnOtAAAAACOV4AEeERJl-yievH_HBss8Ugu3SZluEYN7NizdNK0FA,7661970561066288913,1734810555690551128
mZKJxAAAAACOV4AEeERJl-yievH_HBssa3mgT5sKlYjuGvvIG-yXFg,7661985586839930632,1734810555690551128
BjqZMQAAAACOV4AEeERJl-yievH_HBssZU1y0BjGER6NgfXTt3fXDA,7661985753756845845,1734810555690551128
D7CtjAAAAACOV4AEeERJl-yievH_HBsstyv2IUv4lwUtmeq7peIXvQ,7661985753756845845,1734810555690551128
q1bwEQAAAACOV4AEeERJl-yievH_HBssqrFkBfYLSmT1-APMTzD6oQ,7661985753756845845,1734810555690551128
_eAhzQAAAACOV4AEeERJl-yievH_HBssnNJLdG0IJxCY1SE12xqPpw,7661985753756845845,1734810555690551128
fyZIbQAAAACOV4AEeERJl-yievH_HBssi7vWtKLeHkGe1dqxSc-OTw,7661985753756845845,1734810555690551128
-Pj6owAAAACOV4AEeERJl-yievH_HBsstQSr3ibKb20vADgWS3BhMg,7657213115356710674,1734810555690551128
S_fKoQAAAACOV4AEeERJl-yievH_HBssVPFrXmuxvlk6Z755sLL-Ug,7657956260486792967,1734810555690551128
rRCrnwAAAACOV4AEeERJl-yievH_HBssshkY0eAOKeGCvhP4BixenA,7657956260486792967,1734810555690551128
C3mdlAAAAACOV4AEeERJl-yievH_HBssFrezR4glSf5fVuk7aEGRng,7657956260486792967,1734810555690551128
o7UL9gAAAACOV4AEeERJl-yievH_HBss_0ASO1SVmL3W5PSxddeccQ,7658270288522561287,1734810555690551128
D2Y4KQAAAACOV4AEeERJl-yievH_HBssBoHCcCjs4vyk5RQg4rRkBw,7658270288522561287,1734810555690551128
ticTyQAAAACOV4AEeERJl-yievH_HBss3B7KUVUKn1bA94N0Jjp6wQ,7658270288522561287,1734810555690551128
ke4y2AAAAACOV4AEeERJl-yievH_HBssC8KUJ7ZVWTfL6YMhcp6k8w,7658273774026311432,1734810555690551128
sFCDUAAAAACOV4AEeERJl-yievH_HBsswcRVnsjIg8IoPNsV5ko57A,7658273774026311432,1734810555690551128
ZKMhXgAAAACOV4AEeERJl-yievH_HBssquVotnXUb4QygiDSIfeAcg,7658273774026311432,1734810555690551128
ZVfU0QAAAACOV4AEeERJl-yievH_HBsso_M0fdZGTtG2d8GovkOIUg,7658273774026311432,1734810555690551128
VPipwgAAAACOV4AEeERJl-yievH_HBssfJBxN-8CKy4Pb7QE-6T9SQ,7658273774026311432,1734810555690551128
ODZ9xQAAAACOV4AEeERJl-yievH_HBss5YfQcUd2ecayvWCV1k3HLg,7659392958671882004,1734810555690551128
2jt6mAAAAACOV4AEeERJl-yievH_HBssY_VzQ9IKrNyULfI_IK-NEg,7659392958671882004,1734810555690551128
LAJOhAAAAACOV4AEeERJl-yievH_HBss73sSnidKfkGEzHvJeFm-Zg,7660461201453172498,1734810555690551128
iUplpwAAAACOV4AEeERJl-yievH_HBssoYG6nwnkBhUykcN9ZAh9dw,7660853796110010133,1734810555690551128
nQV6kAAAAACOV4AEeERJl-yievH_HBssiN4yf-PMTQet_llaHHFsIQ,7660853796110010133,1734810555690551128
HC_b3AAAAACOV4AEeERJl-yievH_HBss_hbEbiCoDn0eDnIMB4t6Cg,7660853796110010133,1734810555690551128
QplAJgAAAACOV4AEeERJl-yievH_HBss5K1CV6nNihHDakfeXoF-1w,7660853796110010133,1734810555690551128
ZfJSagAAAACOV4AEeERJl-yievH_HBssFwivkUKISVqwVGeEjGhdSQ,7660853796110010133,1734810555690551128
p2nZkwAAAACOV4AEeERJl-yievH_HBssf6swDgu938y_f9g56D-Mgg,7661970532174645000,1734810555690551128
CNeAFwAAAACOV4AEeERJl-yievH_HBssS6LxZUlPTLccRCXCjq2j1Q,7661970538965059346,1734810555690551128
bJyemwAAAACOV4AEeERJl-yievH_HBss-BecJAMg9fMWSKJa67lxhg,7661970554702726929,1734810555690551128
PXx4EwAAAACOV4AEeERJl-yievH_HBssNJAP-zfAdCfKQult06-7ag,7661970561066288913,1734810555690551128
S8z41AAAAACOV4AEeERJl-yievH_HBssdWLLXuLyjjSzh_q5CCYykw,7661985753756845845,1734810555690551128
ib3rBQAAAACOV4AEeERJl-yievH_HBss1Cy3XvcpujSAma2yFrlqkg,7661985753756845845,1734810555690551128
V2dQXwAAAACOV4AEeERJl-yievH_HBssDZrW1e0eTgJDK4Sp6UyapA,7661985753756845845,1734810555690551128
9Kh0QwAAAACOV4AEeERJl-yievH_HBssTEfVeayyka3793xHX7Qesg,7661985753756845845,1734810555690551128
0d1rlwAAAACOV4AEeERJl-yievH_HBssNPVJkbLN1wRuTgdgD0TY9Q,7661985753756845845,1734810555690551128
31NOzgAAAACOV4AEeERJl-yievH_HBss7M5WIYcqdPA2hteXDvrZtw,7661985753756845845,1734810555690551128
1wWiTQAAAACOV4AEeERJl-yievH_HBsshZ7XrmnrE2ar7LRySPYl0w,7661985753756845845,1734810555690551128
0bcuiwAAAACOV4AEeERJl-yievH_HBsskpQ_GuoGy-5Fw1qYaAJBpQ,7661985753756845845,1734810555690551128
T2xAHwAAAACOV4AEeERJl-yievH_HBssv1suEBvherUZCcUBt2Jttg,7661985753756845845,1734810555690551128
o1i-tgAAAACOV4AEeERJl-yievH_HBssbhlEgUHMAVWVweCRuFq9dQ,7661985753756845845,1734810555690551128
4IYz3wAAAACOV4AEeERJl-yievH_HBsspsflVCTiMhFLuem3ifUNCw,7661985753756845845,1734810555690551128
-mRSjwAAAACOV4AEeERJl-yievH_HBsszUDhSz6aZjPZj0_BJDzW8g,7661985753756845845,1734810555690551128
r8zOOQAAAACOV4AEeERJl-yievH_HBss3pObSIiaHsCF86yYB7thZQ,7661985753756845845,1734810555690551128
lq5UPQAAAACOV4AEeERJl-yievH_HBss8edHCs0vNw-zThooFa6S2w,7661985753756845845,1734810555690551128
6G5jTwAAAACOV4AEeERJl-yievH_HBssXSRJSpGRIn98mA7jSJ89ZQ,7661985753756845845,1734810555690551128
GVgoNAAAAACOV4AEeERJl-yievH_HBss_1aNG4HNMUj-JnIYtQQ2EA,7661985753756845845,1734810555690551128
uB2_ugAAAACOV4AEeERJl-yievH_HBss9vVw6YEVtwgDSC8aWbetfQ,7661985753756845845,1734810555690551128
g6sLsAAAAACOV4AEeERJl-yievH_HBssMpoAuH473DpiIuOtyssz9A,7661985753756845845,1734810555690551128
MU1qEAAAAACOV4AEeERJl-yievH_HBss7b_HV6XZg1VVmiMEp0zooQ,7661985753756845845,1734810555690551128
VMgnYgAAAACOV4AEeERJl-yievH_HBssWqqDbhnu2yYJ0X8KboEu5A,7661985753756845845,1734810555690551128
Ymos8AAAAACOV4AEeERJl-yievH_HBsswSJB8sdjCooP67n5QubMPA,7661985753756845845,1734810555690551128
hF-HBAAAAACOV4AEeERJl-yievH_HBss1Fg_ReBmW31N3cGIuVDDyQ,7661985753756845845,1734810555690551128
qC2-tQAAAACOV4AEeERJl-yievH_HBssXxkXNAt6WKHuvn6yzNg_bQ,7661985753756845845,1734810555690551128
p1e2MQAAAACOV4AEeERJl-yievH_HBssgnsafQwhj-Jpk-bq-fzDGg,7661985753756845845,1734810555690551128
6zFJJAAAAACOV4AEeERJl-yievH_HBssEHaha9RMnn0qVSgnTBE8KA,7657213115356710674,1734810555690551128
vjVp0AAAAACOV4AEeERJl-yievH_HBss1KMf-If-hqRlsz4mBSu7zg,7657213115356710674,1734810555690551128
FJ9FMwAAAACOV4AEeERJl-yievH_HBss09hqY3MW-DuHdZHS0mP4VA,7658270288522561287,1734810555690551128
74dpRgAAAACOV4AEeERJl-yievH_HBssjmegKETer-9QqhtttnFDhw,7658270288522561287,1734810555690551128
UzWRTwAAAACOV4AEeERJl-yievH_HBssTObeCFQYpPfU7avaSapSng,7658270288522561287,1734810555690551128
